BSSID,recordDate,latitude,longitude,accuracy,RSSI,ssid,securityType,Channel,frequency,capabilities,totalSurveys,inconsistentLocation,SNR,Estimated_Distance,AP_Load,Congestion_Level,Throughput,Packet_Loss,Latency,Jitter,Optimal_AP,Optimal_Rate,distance_moved,Mobility_Flag,Recovered_From_Disconnect,Avg_Neighbor_RSSI,Avg_Throughput_BSSID,Avg_PacketLoss_BSSID,Fairness_Index,Best_AP_Label,Composite_Score
ee:cb:bc:33:32:fc,1970-01-01 00:27:59.140106925,52.057615,-2.71498333333333,11.5,-83,WilkoTeamMember,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,7,58.43414133735176,25,175750.0,0.54,100,52795.0,7.62,0,12,0.0,False,False,-79.48101773818124,0.54,100.0,0.4448582420192499,AP15,0.09975045740547182
fe:cb:bc:33:32:fc,1970-01-01 00:27:59.140106926,52.057615,-2.71498333333333,11.5,-83,WilkoRetailApps,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,7,58.43414133735176,29,175750.0,0.47,100,52795.0,1.65,0,150,0.0,False,False,-79.48101773818124,0.47,100.0,0.4448582420192499,AP31,0.20970246062441764
00:50:c2:b8:3a:65,1970-01-01 00:27:59.140111976,52.057845,-2.71451833333333,7.0,-72,AP003,WPA2,1,5805,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0,18,25.118864315095795,17,25300.0,2.0,99,7659.5,7.78,1,18,0.0,False,True,-79.48190063407978,2.0,99.0,0.4448582420192499,AP43,0.29237921770183295
06:ec:da:ae:31:b0,1970-01-01 00:27:59.140117071,52.057845,-2.71451833333333,7.0,-85,REKOM UK,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,5,68.12920690579611,25,25300.0,0.38,100,7660.0,2.83,1,300,0.0,False,False,-79.48085721165423,0.38,100.0,0.4448582420192499,AP48,0.32321318565763
fc:5c:45:4b:52:48,1970-01-01 00:27:59.140117071,52.057845,-2.71451833333333,7.0,-81,ETEL-public,OPEN,0,2462,[ESS],1,0,9,50.11872336272722,6,175750.0,2.57,97,52793.5,6.08,0,12,0.0,False,False,-79.48117826470825,2.57,97.0,0.4448582420192499,AP24,0.1605159731690359
8c:0c:90:65:73:48,1970-01-01 00:27:59.140117071,52.057845,-2.71451833333333,7.0,-86,ETEL-Retail-Secure,WPA2,0,2427,[WPA2-EAP-CCMP+TKIP][RSN-EAP-CCMP+TKIP][WPA-EAP-CCMP+TKIP][ESS],1,0,4,73.56422544596414,24,175750.0,0.32,100,52795.0,5.98,0,48,0.0,False,False,-79.48077694839073,0.32,100.0,0.4448582420192499,AP17,0.11801986737098698
c4:ea:1d:1b:ac:4b,1970-01-01 00:27:59.140117071,52.057845,-2.71451833333333,7.0,-72,Maylord Office,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][WPA-PSK-TKIP][ESS][WPS],0,0,18,25.118864315095795,26,175750.0,1.33,100,52795.0,7.07,0,150,0.0,False,True,-79.48190063407978,1.33,100.0,0.4448582420192499,AP23,0.15416212780450456
fc:5c:45:0b:52:48,1970-01-01 00:27:59.140117071,52.057845,-2.71451833333333,7.0,-84,hunter,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,6,63.09573444801933,11,175750.0,1.0,100,52795.0,8.06,0,6,0.0,False,False,-79.48093747491772,1.0,100.0,0.4448582420192499,AP14,0.09216714978225582
14:49:bc:1f:40:50,1970-01-01 00:27:59.140117072,52.057845,-2.71451833333333,7.0,-92,Hoople_Corporate_5G,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-2,116.59144011798324,9,101250.0,0.0,100,30445.0,6.47,1,12,0.0,False,False,-79.48029536880969,0.0,100.0,0.4448582420192499,AP23,0.15656036408231458
06:ec:da:ad:31:b0,1970-01-01 00:27:59.140117072,52.057845,-2.71451833333333,7.0,-89,REKOM UK,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,1,92.61187281287933,26,175750.0,0.07,100,52795.0,7.38,0,150,0.0,False,False,-79.4805361586002,0.07,100.0,0.4448582420192499,AP12,0.07973431575308747
10:e9:53:0b:ad:0f,1970-01-01 00:27:59.140117072,52.057845,-2.71451833333333,7.0,-87,HUAWEI-B535-AD0F,WPA2,1,2417,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,3,79.43282347242814,6,25300.0,0.86,100,7660.0,4.25,1,6,0.0,False,False,-79.48069668512721,0.86,100.0,0.4448582420192499,AP44,0.2942528128667939
8c:0c:90:25:73:48,1970-01-01 00:27:59.140122164,52.057845,-2.71451833333333,7.0,-81,ETEL-Global-Secure,WPA2,0,2427,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],0,0,9,50.11872336272722,11,175750.0,1.5,100,52795.0,8.51,0,18,0.0,False,False,-79.48117826470825,1.5,100.0,0.4448582420192499,AP15,0.09834898620021672
02:1d:aa:18:96:ac,1970-01-01 00:27:59.140127213,52.057845,-2.71451833333333,7.0,-75,AF_MEMBERS,WPA2,0,2462,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],1,0,15,31.6227766016838,12,175750.0,2.31,97,52793.5,3.25,0,36,0.0,False,False,-79.48165984428927,2.31,97.0,0.4448582420192499,AP34,0.23108977802005604
ee:cb:bc:33:a1:0a,1970-01-01 00:27:59.140127213,52.057845,-2.71451833333333,7.0,-80,WilkoTeamMember,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,10,46.4158883361278,15,175750.0,1.25,100,52795.0,9.97,0,300,0.0,False,False,-79.48125852797175,1.25,100.0,0.4448582420192499,AP11,0.0725577656480768
00:1d:aa:19:96:ac,1970-01-01 00:27:59.140127214,52.057845,-2.71451833333333,7.0,-82,AF_HEREFORD,WPA2,0,2462,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS],2,0,8,54.116952654646376,20,175750.0,0.76,100,52795.0,8.45,0,300,0.0,False,False,-79.48109800144474,0.76,100.0,0.4448582420192499,AP13,0.08967832635152123
d4:76:a0:82:c0:51,1970-01-01 00:27:59.140132279,52.057845,-2.71451833333333,7.0,-84,ISEnet,WPA2,0,2462,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2,0,6,63.09573444801933,23,175750.0,0.5,100,52795.0,8.3,0,12,0.0,False,False,-79.48093747491772,0.5,100.0,0.4448582420192499,AP12,0.08341161721917023
72:b1:b5:c3:aa:23,1970-01-01 00:27:59.140132279,52.057845,-2.71451833333333,7.0,-82,BTWi-fi,OPEN,0,2412,[ESS],2,0,8,54.116952654646376,27,175750.0,0.57,100,52795.0,2.2,0,72,0.0,False,False,-79.48109800144474,0.57,100.0,0.4448582420192499,AP30,0.20378085360717835
d4:76:a0:82:8f:09,1970-01-01 00:27:59.140137382,52.057845,-2.71451833333333,7.0,-61,ISEnet,WPA2,0,5660,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],2,0,29,10.7977516232771,17,175750.0,3.22,88,52789.0,2.4,0,18,0.0,False,False,-79.48278352997833,3.22,88.0,0.4448582420192499,AP49,0.3261195219405528
d4:76:a0:82:8f:08,1970-01-01 00:27:59.140137383,52.057845,-2.71451833333333,7.0,-61,STRNet,WPA2,0,5660,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,29,10.7977516232771,8,175750.0,6.44,79,52784.5,6.64,0,24,0.0,False,False,-79.48278352997833,6.44,79.0,0.4448582420192499,AP45,0.2991881860908648
d4:76:a0:82:8f:00,1970-01-01 00:27:59.140137383,52.057845,-2.71451833333333,7.0,-64,STRNet,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],4,0,26,13.593563908785256,29,175750.0,1.73,100,52795.0,4.82,0,24,0.0,False,False,-79.48254274018781,1.73,100.0,0.4448582420192499,AP34,0.22648854931982565
d4:76:a0:82:8f:01,1970-01-01 00:27:59.140137383,52.057845,-2.71451833333333,7.0,-63,ISEnet,WPA2,0,2437,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],4,0,27,12.589254117941676,13,175750.0,3.86,86,52788.0,2.53,0,150,0.0,False,False,-79.48262300345132,3.86,86.0,0.4448582420192499,AP49,0.32772175849985546
78:98:e8:cc:f3:23,1970-01-01 00:27:59.140137384,52.057845,-2.71451833333333,7.0,-85,dlink_DWR-920_F323,WPA2,1,2437,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],1,0,5,68.12920690579611,18,25300.0,0.53,100,7660.0,4.89,1,300,0.0,False,False,-79.48085721165423,0.53,100.0,0.4448582420192499,AP43,0.28635836394507425
d4:76:a0:82:c0:50,1970-01-01 00:27:59.140137387,52.057845,-2.71451833333333,7.0,-89,STRNet,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,1,92.61187281287933,21,175750.0,0.09,100,52795.0,1.94,0,12,0.0,False,False,-79.4805361586002,0.09,100.0,0.4448582420192499,AP27,0.18064750001857385
c0:d7:aa:af:c5:32,1970-01-01 00:27:59.140142535,52.0578416666667,-2.71452333333333,7.19999980926514,-78,TheHerdsman,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],4,0,12,39.81071705534973,26,101250.0,0.89,100,30445.0,7.85,1,48,0.5042246007444273,False,False,-79.48141905449876,0.89,100.0,0.4448582420192499,AP28,0.1862975929969879
0c:8e:29:c6:92:03,1970-01-01 00:27:59.140142535,52.0578416666667,-2.71452333333333,7.19999980926514,-79,TheHerdsman,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,11,42.98662347082277,16,175750.0,1.29,100,52795.0,6.31,0,24,0.0,False,False,-79.48133879123525,1.29,100.0,0.4448582420192499,AP21,0.14408179101956356
6a:b1:b5:c3:aa:22,1970-01-01 00:27:59.140142538,52.0578416666667,-2.71452333333333,7.19999980926514,-89,BTWi-fi,OPEN,2,5180,[ESS],1,0,1,92.61187281287933,19,101250.0,0.1,100,30445.0,4.15,1,54,0.0,False,False,-79.4805361586002,0.1,100.0,0.4448582420192499,AP31,0.2105896263016588
30:b1:b5:c3:aa:21,1970-01-01 00:27:59.140142538,52.0578416666667,-2.71452333333333,7.19999980926514,-91,Geek Retreat Hereford,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-1,107.97751623277094,23,101250.0,0.0,100,30445.0,1.06,1,48,0.0,False,False,-79.4803756320732,0.0,100.0,0.4448582420192499,AP39,0.26014690981171745
6a:b1:b5:c3:aa:23,1970-01-01 00:27:59.140142539,52.0578416666667,-2.71452333333333,7.19999980926514,-91,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0,-1,107.97751623277094,11,101250.0,0.0,100,30445.0,9.46,1,24,0.0,False,False,-79.4803756320732,0.0,100.0,0.4448582420192499,AP15,0.10459135425616191
14:59:c0:cf:66:30,1970-01-01 00:27:59.140147755,52.0578416666667,-2.71452333333333,7.19999980926514,-81,NETGEAR73-5G,WPA2,2,5220,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],26,0,9,50.11872336272722,14,101250.0,1.2,100,30445.0,1.1,1,24,0.0,False,False,-79.48117826470825,1.2,100.0,0.4448582420192499,AP45,0.30376638599789235
f8:55:cd:bd:a8:b9,1970-01-01 00:27:59.140152944,52.0578416666667,-2.71452333333333,7.19999980926514,-72,Mazda-8ab326,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,18,25.118864315095795,13,175750.0,2.57,95,52792.5,7.63,0,6,0.0,False,False,-79.48190063407978,2.57,95.0,0.4448582420192499,AP25,0.16771868662657619
a8:9a:93:0b:cf:29,1970-01-01 00:27:59.140152946,52.0578416666667,-2.71452333333333,7.19999980926514,-89,BTHub6-P56X,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0,1,92.61187281287933,7,101250.0,0.25,100,30445.0,1.16,1,150,0.0,False,False,-79.4805361586002,0.25,100.0,0.4448582420192499,AP40,0.26725332310762157
aa:9a:93:0b:d0:2a,1970-01-01 00:27:59.140152946,52.0578416666667,-2.71452333333333,7.19999980926514,-89,BTWi-fi,OPEN,2,5180,[ESS],5,0,1,92.61187281287933,29,101250.0,0.07,100,30445.0,1.56,1,54,0.0,False,False,-79.4805361586002,0.07,100.0,0.4448582420192499,AP38,0.25829392397750334
e2:da:96:7b:96:58,1970-01-01 00:27:59.140168449,52.0578416666667,-2.71452333333333,7.19999980926514,-86,Galaxy A12595E,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],3,0,4,73.56422544596414,20,175750.0,0.38,100,52795.0,2.5,0,48,0.0,False,False,-79.48077694839073,0.38,100.0,0.4448582420192499,AP27,0.18298164238966838
30:24:78:f1:f2:6c,1970-01-01 00:27:59.140168449,52.0578416666667,-2.71452333333333,7.19999980926514,-87,BTHub6-W932,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,3,79.43282347242814,22,175750.0,0.26,100,52795.0,7.43,0,18,0.0,False,False,-79.48069668512721,0.26,100.0,0.4448582420192499,AP13,0.08724932440068055
bc:a9:93:14:de:00,1970-01-01 00:27:59.140168450,52.0578416666667,-2.71452333333333,7.19999980926514,-91,_Geek Retreat Free WiFi,OPEN,0,2437,[ESS],1,0,-1,107.97751623277094,16,175750.0,0.0,100,52795.0,4.45,0,12,0.0,False,False,-79.4803756320732,0.0,100.0,0.4448582420192499,AP19,0.12658730158730158
06:18:1a:6f:6b:45,1970-01-01 00:27:59.140178828,52.0578416666667,-2.71452333333333,7.19999980926514,-84,CosyClub-Guest,OPEN,1,5220,[ESS],6,0,6,63.09573444801933,13,25300.0,0.86,100,7660.0,3.9,1,36,0.0,False,False,-79.48093747491772,0.86,100.0,0.4448582420192499,AP46,0.3109383759809284
9e:50:d1:af:25:a9,1970-01-01 00:27:59.140178829,52.0578416666667,-2.71452333333333,7.19999980926514,-94,My VW 1037,WPA2,1,5765,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-4,135.93563908785256,18,25300.0,0.0,100,7660.0,5.61,1,48,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP35,0.2378430323080221
a2:46:8d:25:d3:48,1970-01-01 00:27:59.140178829,52.0578416666667,-2.71452333333333,7.19999980926514,-94,C753E27TP,WPA2,2,5320,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,-4,135.93563908785256,10,101250.0,0.0,100,30445.0,5.01,1,24,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP26,0.17679468003091625
9e:50:d1:cf:25:a9,1970-01-01 00:27:59.140178829,52.0578416666667,-2.71452333333333,7.19999980926514,-84,My VW 1037,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,6,63.09573444801933,5,175750.0,2.0,99,52794.5,3.43,0,300,0.0,False,False,-79.48093747491772,2.0,99.0,0.4448582420192499,AP28,0.18917715289192127
a6:46:8d:25:d3:48,1970-01-01 00:27:59.140178829,52.0578416666667,-2.71452333333333,7.19999980926514,-94,_Costa-Guest,OPEN,2,5320,[ESS],1,0,-4,135.93563908785256,19,101250.0,0.0,100,30445.0,3.9,0,48,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP29,0.1973502355864718
00:0e:8e:56:cc:4e,1970-01-01 00:27:59.140184060,52.0578416666667,-2.71452333333333,7.19999980926514,-51,National Express Coach,OPEN,0,2457,[ESS],1,0,39,5.011872336272722,8,175750.0,8.67,69,52779.5,9.15,0,72,0.0,False,True,-79.48358616261338,8.67,69.0,0.4448582420192499,AP49,0.33241862437712366
aa:9a:93:0b:d0:2b,1970-01-01 00:27:59.140184063,52.0578416666667,-2.71452333333333,7.19999980926514,-94,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0,-4,135.93563908785256,28,101250.0,0.0,100,30445.0,5.67,0,48,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP24,0.164572457808694
00:13:1e:50:44:1e,1970-01-01 00:27:59.140189297,52.0578416666667,-2.71452333333333,7.19999980926514,-84,My BMW Hotspot 1461,WPA2,0,2412,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS][WPS],1,0,6,63.09573444801933,11,175750.0,1.0,100,52795.0,8.82,0,48,0.0,False,False,-79.48093747491772,1.0,100.0,0.4448582420192499,AP11,0.07809307570818176
6c:8b:d3:c5:c4:00,1970-01-01 00:27:59.140189297,52.0578416666667,-2.71452333333333,7.19999980926514,-80,_BTWi-fi,OPEN,0,2437,[ESS],1,0,10,46.4158883361278,22,175750.0,0.87,100,52795.0,7.52,0,54,0.0,False,False,-79.48125852797175,0.87,100.0,0.4448582420192499,AP17,0.11465170904827988
06:18:1a:6f:73:d8,1970-01-01 00:27:59.140194477,52.058075,-2.71539666666667,10.5,-75,CosyClub-Guest,OPEN,1,5300,[ESS],8,0,15,31.6227766016838,18,25300.0,1.58,100,7660.0,6.44,1,36,0.0,False,False,-79.48165984428927,1.58,100.0,0.4448582420192499,AP45,0.30072155073269374
06:18:0a:6f:6b:45,1970-01-01 00:27:59.140194477,52.058075,-2.71539666666667,10.5,-74,CosyClub-Guest,OPEN,0,2462,[ESS],4,0,16,29.28644564625236,21,175750.0,1.45,100,52795.0,7.04,0,48,0.0,False,False,-79.48174010755277,1.45,100.0,0.4448582420192499,AP22,0.14894962342009863
44:d9:e7:ad:e4:1b,1970-01-01 00:27:59.140199637,52.058075,-2.71539666666667,10.5,-56,Hereford Free WiFi,OPEN,0,2412,[ESS],10,0,34,7.356422544596413,22,175750.0,2.96,88,52789.0,1.57,0,6,0.0,False,False,-79.48318484629586,2.96,88.0,0.4448582420192499,AP53,0.35625492921031826
30:58:90:7e:37:b2,1970-01-01 00:27:59.140199637,52.058075,-2.71539666666667,10.5,-91,Roberts iStream 3 30:58:90:7e:3,OPEN,0,2412,[ESS],1,0,-1,107.97751623277094,18,175750.0,0.0,100,52795.0,3.36,0,36,0.0,False,False,-79.4803756320732,0.0,100.0,0.4448582420192499,AP22,0.14677248677248678
de:fe:23:54:bb:f6,1970-01-01 00:27:59.140209937,52.058075,-2.71539666666667,10.5,-69,My VW 9489,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0,21,19.9526231496888,12,175750.0,3.23,91,52790.5,5.55,0,54,0.0,False,False,-79.48214142387029,3.23,91.0,0.4448582420192499,AP35,0.23272026762092365
30:b1:b5:c3:aa:22,1970-01-01 00:27:59.140209938,52.058075,-2.71539666666667,10.5,-92,Geek Retreat Hereford,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-2,116.59144011798324,15,175750.0,0.0,100,52795.0,1.91,0,12,0.0,False,False,-79.48029536880969,0.0,100.0,0.4448582420192499,AP25,0.1702229780801209
de:fe:23:34:bb:f6,1970-01-01 00:27:59.140209938,52.058075,-2.71539666666667,10.5,-91,My VW 9489,WPA2,1,5765,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-1,107.97751623277094,9,25300.0,0.0,100,7660.0,7.97,1,150,0.0,False,False,-79.4803756320732,0.0,100.0,0.4448582420192499,AP30,0.20434341023697147
06:18:0a:6f:73:d8,1970-01-01 00:27:59.140215136,52.058075,-2.71539666666667,10.5,-69,CosyClub-Guest,OPEN,0,2437,[ESS],3,0,21,19.9526231496888,17,175750.0,2.33,96,52793.0,7.68,0,300,0.0,False,True,-79.48214142387029,2.33,96.0,0.4448582420192499,AP26,0.17228043390471323
04:32:f4:8f:96:06,1970-01-01 00:27:59.140215137,52.058075,-2.71539666666667,10.5,-76,Thinkware_06,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0,14,34.14548873833603,19,175750.0,1.4,100,52795.0,8.13,0,12,0.0,False,False,-79.48157958102577,1.4,100.0,0.4448582420192499,AP18,0.12153060833461393
62:e5:32:e9:63:81,1970-01-01 00:27:59.140220294,52.058075,-2.71539666666667,10.5,-71,BTWi-fi,OPEN,0,2412,[ESS],4,0,19,23.263050671536263,9,175750.0,3.8,90,52790.0,9.57,0,18,0.0,False,False,-79.48198089734329,3.8,90.0,0.4448582420192499,AP24,0.1590348286749372
c0:d7:aa:af:c5:31,1970-01-01 00:27:59.140220294,52.058075,-2.71539666666667,10.5,-77,TheHerdsman,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0,13,36.86945064519576,14,175750.0,1.73,100,52795.0,3.86,0,18,0.0,False,False,-79.48149931776226,1.73,100.0,0.4448582420192499,AP30,0.20004864002277348
a2:46:8d:25:ed:22,1970-01-01 00:27:59.140220295,52.058075,-2.71539666666667,10.5,-88,C753E27TP,WPA2,2,5540,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0,2,85.76958985908941,12,101250.0,0.31,100,30445.0,5.42,1,300,0.0,False,False,-79.48061642186372,0.31,100.0,0.4448582420192499,AP29,0.1922831253371873
a6:46:8d:25:ed:22,1970-01-01 00:27:59.140220296,52.058075,-2.71539666666667,10.5,-88,_Costa-Guest,OPEN,2,5540,[ESS],3,0,2,85.76958985908941,13,101250.0,0.29,100,30445.0,5.66,1,300,0.0,False,False,-79.48061642186372,0.29,100.0,0.4448582420192499,AP28,0.18766623736799723
7a:e5:32:e9:63:78,1970-01-01 00:27:59.140225439,52.058075,-2.71539666666667,10.5,-80,BTWi-fi,OPEN,2,5180,[ESS],5,0,10,46.4158883361278,5,101250.0,3.33,95,30442.5,1.75,1,54,0.0,False,False,-79.48125852797175,3.33,95.0,0.4448582420192499,AP49,0.3267313755486962
d4:35:1d:ce:a8:ce,1970-01-01 00:27:59.140230518,52.058075,-2.71539666666667,10.5,-79,HometelecomEQA42G,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],7,0,11,42.98662347082277,26,175750.0,0.81,100,52795.0,6.67,0,300,0.0,False,False,-79.48133879123525,0.81,100.0,0.4448582420192499,AP20,0.1332764797590014
d0:6f:82:24:1a:48,1970-01-01 00:27:59.140230518,52.058075,-2.71539666666667,10.5,-66,TALKTALK241A3F,WPA2,0,2447,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],43,0,24,15.848931924611133,7,175750.0,6.0,83,52786.5,4.24,0,36,0.0,False,False,-79.48238221366081,6.0,83.0,0.4448582420192499,AP46,0.31224372574324705
f4:92:bf:24:0b:fb,1970-01-01 00:27:59.140235663,52.0582233333333,-2.71561666666667,10.6000003814697,-59,CCP-WideMarsh-Client,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],39,0,31,9.261187281287937,20,175750.0,2.95,89,52789.5,8.13,0,150,0.0,False,False,-79.48294405650533,2.95,89.0,0.4448582420192499,AP33,0.22183605820216848
0c:8e:29:cb:7c:a4,1970-01-01 00:27:59.140235664,52.0582233333333,-2.71561666666667,10.6000003814697,-68,BT-9MA3XR,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],356,0,22,18.478497974222908,23,101250.0,1.83,100,30445.0,1.73,1,6,0.0,False,False,-79.4822216871338,1.83,100.0,0.4448582420192499,AP51,0.3417493774355434
62:8e:29:cb:7c:a5,1970-01-01 00:27:59.140235664,52.0582233333333,-2.71561666666667,10.6000003814697,-68,BTWi-fi,OPEN,2,5180,[ESS],355,0,22,18.478497974222908,29,101250.0,1.47,100,30445.0,5.04,1,18,0.0,False,False,-79.4822216871338,1.47,100.0,0.4448582420192499,AP41,0.2773490976938255
62:8e:29:cb:7c:a6,1970-01-01 00:27:59.140235665,52.0582233333333,-2.71561666666667,10.6000003814697,-68,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],358,0,22,18.478497974222908,25,101250.0,1.69,100,30445.0,4.38,1,18,0.0,False,False,-79.4822216871338,1.69,100.0,0.4448582420192499,AP43,0.29146819868824986
00:a3:88:2e:e7:c2,1970-01-01 00:27:59.140235667,52.0582233333333,-2.71561666666667,10.6000003814697,-75,SKYT4MCB,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],15,0,15,31.6227766016838,12,175750.0,2.31,97,52793.5,2.67,0,300,0.0,False,False,-79.48165984428927,2.31,97.0,0.4448582420192499,AP36,0.24183051876079684
6a:86:60:cd:e9:9a,1970-01-01 00:27:59.140235668,52.0582233333333,-2.71561666666667,10.6000003814697,-83,BTWi-fi,OPEN,0,2412,[ESS],2,0,7,58.43414133735176,29,175750.0,0.47,100,52795.0,2.34,0,48,0.0,False,False,-79.48101773818124,0.47,100.0,0.4448582420192499,AP29,0.19692468284663986
c0:a3:6e:d6:77:52,1970-01-01 00:27:59.140235671,52.0582233333333,-2.71561666666667,10.6000003814697,-86,NOWTV1BPME,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],5,0,4,73.56422544596414,16,175750.0,0.47,100,52795.0,3.9,0,150,0.0,False,False,-79.48077694839073,0.47,100.0,0.4448582420192499,AP23,0.15783171232509788
18:82:8c:79:8a:7b,1970-01-01 00:27:59.140240926,52.0582233333333,-2.71561666666667,10.6000003814697,-51,BT-9HAJQS,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],50,0,39,5.011872336272722,22,175750.0,3.39,83,52786.5,3.92,0,150,0.0,False,True,-79.48358616261338,3.39,83.0,0.4448582420192499,AP52,0.3466861798531315
7a:82:8c:79:8a:7c,1970-01-01 00:27:59.140240926,52.0582233333333,-2.71561666666667,10.6000003814697,-49,BTWi-fi,OPEN,0,2412,[ESS],56,0,41,4.298662347082277,21,175750.0,3.73,80,52785.0,5.54,0,72,0.0,False,False,-79.48374668914037,3.73,80.0,0.4448582420192499,AP50,0.33436169925717
72:82:8c:79:8a:7b,1970-01-01 00:27:59.140240927,52.0582233333333,-2.71561666666667,10.6000003814697,-66,BTWi-fi,OPEN,2,5180,[ESS],56,0,24,15.848931924611133,22,101250.0,2.09,98,30444.0,3.54,1,300,0.0,False,False,-79.48238221366081,2.09,98.0,0.4448582420192499,AP48,0.3225695180904385
18:82:8c:79:8a:7a,1970-01-01 00:27:59.140240927,52.0582233333333,-2.71561666666667,10.6000003814697,-66,BT-9HAJQS,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],44,0,24,15.848931924611133,29,101250.0,1.6,100,30445.0,4.25,1,48,0.0,False,False,-79.48238221366081,1.6,100.0,0.4448582420192499,AP45,0.2999023313227372
72:82:8c:79:8a:7c,1970-01-01 00:27:59.140240927,52.0582233333333,-2.71561666666667,10.6000003814697,-67,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],61,0,23,17.11328304161781,11,101250.0,3.83,88,30439.0,9.88,1,150,0.0,False,False,-79.4823019503973,3.83,88.0,0.4448582420192499,AP36,0.2432341981081085
